,source,target,weight
6753,2837,2580,0.1
6754,0,538,0.1
6755,2621,2633,0.3
6756,1474,1853,0.3
6757,4542,3162,0.1
6758,3819,3356,0.5
6759,1786,2295,0.1
6760,4471,4783,0.4
6761,1907,3008,0.1
6762,1998,4427,0.1
6763,5506,5388,0.2
6764,551,1647,0.1
6765,1276,481,0.1
6766,3294,1293,0.1
6767,1326,1365,0.3
6768,4092,406,0.1
6769,2020,4083,0.1
6770,864,2072,0.1
6771,2016,2229,0.1
6772,3128,3177,0.1
6773,1629,1276,0.1
6774,4206,3356,0.1
6775,4299,3800,0.1
6776,4274,10,0.1
6777,4564,1764,-1.0
6778,3372,4185,-1.0
6779,1341,425,0.2
6780,1876,2505,0.1
6781,5779,1998,0.5
6782,3302,3150,0.4
6783,4314,4455,-1.0
6784,3643,4561,0.1
6785,2077,5293,-0.1
6786,688,310,0.1
6787,4775,4545,0.1
6788,2277,2250,0.1
6789,280,0,0.3
6790,940,941,0.1
6791,1226,1351,-1.0
6792,551,10,0.2
6793,26,2486,0.1
6794,2247,3496,0.1
6795,467,535,0.2
6796,2832,2580,0.5
6797,3093,3150,0.3
6798,3712,1970,-1.0
6799,3356,1998,0.1
6800,3649,506,0.1
6801,1160,1444,0.4
6802,5686,851,0.1
6803,3668,453,1.0
6804,243,255,0.5
6805,867,985,0.1
6806,26,3531,0.1
6807,4728,2570,0.1
6808,451,472,-1.0
6809,194,0,0.1
6810,5382,3910,0.1
6811,4770,2273,0.1
6812,1344,1519,0.2
6813,254,6,0.1
6814,4162,1764,0.5
6815,1496,505,0.1
6816,4092,5290,-1.0
6817,403,461,0.2
6818,3414,4151,0.1
6819,1352,977,0.1
6820,0,17,0.6
6821,545,483,0.1
6822,1230,1121,0.1
6823,26,3095,0.1
6824,2840,2833,0.1
6825,285,1231,0.1
6826,4775,1873,0.1
6827,4444,5853,-1.0
6828,3800,5050,0.1
6829,5719,4829,0.1
6830,4486,2587,0.1
6831,4824,5363,0.1
6832,1764,2823,-1.0
6833,461,551,0.1
6834,3728,5269,0.1
6835,10,4044,0.1
6836,1853,2884,0.1
6837,593,664,0.1
6838,3659,4138,0.1
6839,4123,5811,0.1
6840,1907,3002,0.1
6841,230,1275,0.1
6842,4994,5004,0.1
6843,4473,5053,0.1
6844,2938,977,0.2
6845,2023,3232,0.1
6846,506,4471,0.1
6847,4768,5635,0.1
6848,313,1121,0.2
6849,2077,2720,0.1
6850,2989,2669,0.1
6851,1521,1668,0.1
6852,2355,2276,0.1
6853,3826,4092,0.1
6854,4171,3573,0.1
6855,2433,3086,0.1
6856,3298,2587,0.2
6857,2377,1591,0.1
6858,2587,2903,0.1
6859,1629,1708,0.1
6860,2020,2520,-1.0
6861,408,396,0.1
6862,384,2077,0.1
6863,170,1297,0.2
6864,5203,4206,0.5
6865,1226,584,0.1
6866,4555,4121,0.1
6867,3802,2328,0.2
6868,255,944,0.5
6869,1298,1100,-1.0
6870,2839,3294,0.3
6871,1981,2391,0.1
6872,30,1469,0.2
6873,1756,1786,0.3
6874,453,2087,0.1
6875,444,480,0.1
6876,4366,3819,0.2
6877,2243,1756,0.3
6878,3117,2723,0.1
6879,5264,4833,0.1
6880,3062,1057,0.1
6881,264,2226,0.1
6882,791,896,0.1
6883,537,183,0.1
6884,3324,3330,-0.2
6885,2420,3838,0.1
6886,4661,4654,-1.0
6887,2623,1981,0.1
6888,0,231,0.1
6889,3802,4918,0.2
6890,3573,2720,0.5
6891,4752,3819,0.1
6892,3402,1981,0.2
6893,871,874,0.5
6894,10,117,0.1
6895,1160,1842,0.1
6896,3140,1981,0.1
6897,26,2081,0.1
6898,1374,375,0.1
6899,75,150,0.2
6900,4079,1459,0.1
6901,2778,1685,0.1
6902,2587,3745,0.1
6903,4473,1505,0.1
6904,6,614,0.4
6905,5431,3564,0.1
6906,3522,2084,0.4
6907,5363,5472,0.5
6908,30,2016,0.1
6909,3717,4583,-1.0
6910,1786,1948,0.1
6911,3670,4473,0.7
6912,2338,2978,0.1
6913,3164,1764,0.2
6914,2218,3271,-0.1
6915,26,3373,0.1
6916,526,808,0.1
6917,2218,1059,-0.3
6918,5433,3523,0.2
6919,3680,1970,1.0
6920,5385,4899,0.1
6921,216,167,0.1
6922,3266,2587,0.3
6923,2218,3635,-0.8
6924,3154,3786,0.1
6925,3814,4311,0.1
6926,1585,1690,0.1
6927,3378,1360,0.1
6928,4171,4166,0.1
6929,4092,4127,0.1
6930,11,27,0.1
6931,4583,864,-1.0
6932,1907,2855,0.3
6933,4775,3209,0.1
6934,2644,2664,0.1
6935,182,163,0.4
6936,26,2915,0.1
6937,1276,2076,0.1
6938,1769,4594,-1.0
6939,2949,5512,0.1
6940,4274,2884,0.1
6941,4122,4027,0.2
6942,6,384,0.2
6943,2464,2491,0.9
6944,3536,2570,0.3
6945,26,1095,0.1
6946,4845,4115,0.3
6947,4123,5526,0.1
6948,3910,5536,-0.1
6949,1176,1415,0.1
6950,5319,1945,-1.0
6951,506,2147,0.1
6952,2939,2273,0.1
6953,1053,168,0.1
6954,2404,1981,0.5
6955,3275,4235,0.1
6956,2077,5015,-1.0
6957,637,676,0.9
6958,2279,1981,-0.6
6959,2347,500,0.1
6960,3,29,0.1
6961,1907,4229,0.1
6962,3223,1981,0.4
6963,926,753,0.1
6964,4589,4594,0.1
6965,4366,1764,0.2
6966,1998,3668,-1.0
6967,1576,3150,0.1
6968,2951,3464,0.1
6969,2486,2630,0.1
6970,759,716,0.1
6971,1541,1807,-1.0
6972,1459,4092,0.1
6973,4267,4888,0.1
6974,3659,4836,0.1
6975,344,436,0.1
6976,5508,4423,0.1
6977,26,1518,0.1
6978,243,1513,0.2
6979,1764,5841,0.1
6980,2065,2556,0.1
6981,217,282,0.4
6982,4748,5124,-0.1
6983,4311,3814,0.1
6984,1981,3273,0.1
6985,4477,2884,0.1
6986,2242,1804,0.1
6987,2362,1945,0.1
6988,4604,4293,0.7
6989,863,841,0.3
6990,1607,26,0.1
6991,1160,26,0.5
6992,4471,599,0.1
6993,1981,1011,0.1
6994,45,216,0.1
6995,2778,3091,-1.0
6996,30,1379,0.1
6997,4115,4877,0.1
6998,41,1853,0.3
6999,452,688,0.1
7000,1981,2387,0.1
7001,565,601,0.1
7002,2587,4277,0.2
7003,1500,2107,0.2
7004,681,1344,0.2
7005,2062,2962,-1.0
7006,3910,313,0.1
7007,1430,1734,0.1
7008,2354,132,0.1
7009,714,948,0.2
7010,1276,1163,0.1
7011,2077,5146,-0.2
7012,155,139,0.1
7013,3929,3839,0.2
7014,3751,4057,0.1
7015,2876,1983,0.1
7016,5757,4413,0.1
7017,5429,5687,0.1
7018,3751,4845,0.1
7019,3379,1764,0.3
7020,3638,5221,0.1
7021,2587,240,0.1
7022,4092,5620,-1.0
7023,3751,2802,0.1
7024,510,429,0.1
7025,2587,3574,0.3
7026,2686,2347,0.1
7027,3910,5331,0.2
7028,906,760,0.2
7029,2879,2247,0.3
7030,4089,3659,0.2
7031,16,6,0.5
7032,1261,428,0.3
7033,815,3106,0.5
7034,1335,1346,0.1
7035,763,3405,0.2
7036,5186,4604,0.1
7037,2204,2328,0.3
7038,1709,26,0.1
7039,1324,323,0.2
7040,2126,551,0.1
7041,321,4206,0.3
7042,1275,977,0.3
7043,1326,632,0.2
7044,864,2342,0.1
7045,3840,1468,0.1
7046,4497,4092,0.1
7047,1911,2093,0.1
7048,3819,3354,0.2
7049,1063,1072,0.1
7050,3825,4199,0.1
7051,530,666,0.2
7052,226,1987,0.1
7053,4444,5750,-1.0
7054,3814,3776,0.1
7055,1173,1186,0.1
7056,3340,1998,0.1
7057,3648,3956,0.2
7058,4921,4997,0.1
7059,2635,2619,-1.0
7060,1945,1786,0.1
7061,4312,4245,0.1
7062,2511,2483,0.1
7063,4345,2062,0.1
7064,2971,3036,0.1
7065,1532,1725,0.2
7066,24,3040,0.1
7067,3643,4739,-1.0
7068,2778,5261,0.1
7069,1921,1993,0.1
7070,175,163,0.1
7071,2076,1764,0.1
7072,3248,1764,0.1
7073,2821,195,-0.1
7074,2250,396,0.1
7075,1486,452,0.1
7076,377,1379,0.2
7077,4444,5090,0.1
7078,3394,2953,0.1
7079,139,1647,0.1
7080,4639,4604,-1.0
7081,4323,1951,0.1
7082,1668,1757,0.1
7083,3910,5339,0.1
7084,50,68,0.1
7085,4182,2587,0.1
7086,2534,26,0.1
7087,1344,791,-1.0
7088,1354,1275,0.8
7089,1783,1764,0.3
7090,3389,2511,0.1
7091,1308,1271,0.1
7092,26,3829,0.1
7093,2257,1230,0.1
7094,42,125,0.5
7095,233,425,0.1
7096,4027,4216,0.1
7097,3294,3397,0.2
7098,2571,2077,0.2
7099,2834,4774,0.1
7100,2718,3046,0.1
7101,436,276,0.1
7102,3577,3416,0.1
7103,3997,977,0.1
7104,4690,4230,0.5
7105,3546,4455,0.1
7106,2077,4594,-1.0
7107,1629,1935,0.2
7108,2077,1907,0.2
7109,1310,2139,-0.1
7110,1921,1321,0.1
7111,2291,26,0.2
7112,4115,3535,0.1
7113,4515,4427,0.1
7114,3150,3463,0.1
7115,1306,1311,0.1
7116,2570,3536,0.1
7117,599,2247,0.5
7118,1275,1160,0.8
